"","leg","start","end","duration","amplitude.male","velocity.male","visual.angle","visual.velocity","distance","id","treat"
"758","right",245,258,0.541666666666667,-39.1628564279757,72.3006580208783,3.28559619454146,6.06571605146115,45.2246175979048,"1864","white"
"759","right",306,315,0.375,25.9505656338578,69.2015083569542,2.43122923456767,6.48327795884711,45.1905534914184,"1864","white"
"760","right",317,322,0.208333333333333,-45.4149305926694,217.991666844813,4.31487138996091,20.7113826718124,44.876140614385,"1864","white"
"761","right",322,330,0.333333333333333,40.7498092323516,122.249427697055,3.21606125548377,9.64818376645131,44.4130107813778,"1864","white"
"762","right",331,341,0.416666666666667,-41.8682961388311,100.483910733195,3.54338032001541,8.50411276803698,44.5068307743852,"1864","white"
"763","right",341,348,0.291666666666667,41.294778736435,141.58209852492,3.68295365967972,12.6272696903305,44.5380104457765,"1864","white"
"764","right",352,375,0.958333333333333,-50.6466192764523,52.8486462015154,4.81488778794435,5.02423073524628,44.3893477255183,"1864","white"
"765","right",414,423,0.375,53.5528283869629,142.807542365234,4.69773463282146,12.5272923541906,43.4426565027002,"1864","white"
"766","right",426,433,0.291666666666667,-20.7582005096167,71.1709731758288,1.49695649304125,5.13242226185572,41.9216219335373,"1864","white"
"767","right",435,441,0.25,33.4169562668404,133.667825067362,2.77595676129288,11.1038270451715,40.7736509258357,"1864","white"
"768","right",447,467,0.833333333333333,-37.6792145930976,45.2150575117171,3.90197959409829,4.68237551291795,38.5803631081314,"1864","white"
"769","right",509,518,0.375,36.5774753128552,97.5399341676139,3.45381947580947,9.21018526882527,38.6761368258364,"1864","white"
"770","right",520,528,0.333333333333333,-57.5772919982784,172.731875994835,5.81299010620858,17.4389703186257,38.5752674447966,"1864","white"
"771","right",530,546,0.666666666666667,54.2045183231744,81.3067774847615,5.98528403281414,8.97792604922122,36.5463116467029,"1864","white"
"772","right",550,577,1.125,-58.2560273900709,51.7831354578408,7.28396889499111,6.47463901776988,30.6145437525547,"1864","white"
"773","right",581,595,0.583333333333333,40.4910963184566,69.413307974497,5.20010611654829,8.9144676283685,30.2776195744481,"1864","white"
"774","right",597,604,0.291666666666667,-22.51151838301,77.1823487417486,2.04207789840969,7.00140993740465,30.2381107089702,"1864","white"
"775","right",606,613,0.291666666666667,34.2314396765275,117.364936033808,4.29082911709448,14.7114141157525,27.439693863062,"1864","white"
"776","right",621,637,0.666666666666667,-44.8513489315766,67.2770233973648,7.76842525204248,11.6526378780637,22.9636895873491,"1864","white"
"777","right",649,659,0.416666666666667,41.6083355268424,99.8600052644218,6.77529586223137,16.2607100693553,22.9686630737559,"1864","white"
"778","right",661,675,0.583333333333333,-34.4760147484811,59.1017395688248,5.02965966647991,8.62227371396557,22.8576701229434,"1864","white"
"779","right",680,690,0.416666666666667,35.7419032326602,85.7805677583844,5.35809469608507,12.8594272706042,22.8287549290676,"1864","white"
"780","right",691,696,0.208333333333333,-22.2209405140653,106.660514467514,3.21773432376267,15.4451247540608,22.7516696549452,"1864","white"
"781","right",699,744,1.875,21.2147846730333,11.3145518256177,1.69263951288342,0.902741073537822,22.8311905276699,"1864","white"
"782","right",745,752,0.291666666666667,-21.6464271913684,74.2163217989775,3.35896374927144,11.5164471403592,24.4951770796127,"1864","white"
"783","right",758,766,0.333333333333333,24.3767437697361,73.1302313092083,3.42246214284551,10.2673864285365,24.2727935500075,"1864","white"
"784","right",767,800,1.375,-43.186028200214,31.4080205092465,6.04399520189402,4.39563287410474,24.8416325660387,"1864","white"
"785","right",832,848,0.666666666666667,45.5600585742439,68.3400878613658,6.58087457242143,9.87131185863214,24.4836645204902,"1864","white"
"786","right",849,863,0.583333333333333,-40.8660538261901,70.0560922734687,5.77779504512388,9.90479150592665,23.628108898777,"1864","white"
"787","right",866,875,0.375,35.2357993064528,93.962131483874,4.65346592427037,12.409242464721,23.3067312123248,"1864","white"
"788","right",919,935,0.666666666666667,-27.5789419033419,41.3684128550128,5.17833160453022,7.76749740679533,24.4515135366648,"1864","white"
"789","left",83,245,1.35,-16.8261138987649,12.4637880731592,1.88187801709241,1.39398371636475,27.9380702587841,"1866","0x"
"790","left",313,321,0.0666666666666667,1.30276667734574,19.5415001601861,0.276276257956119,4.14414386934179,28.1180365531731,"1866","0x"
"791","left",408,540,1.1,33.3535326764768,30.3213933422516,3.20194088307507,2.91085534825006,27.8721209968421,"1866","0x"
"792","left",543,787,2.03333333333333,-32.3934852723124,15.9312222650716,3.49112494118978,1.71694669238841,28.0046552536104,"1866","0x"
"793","left",798,890,0.766666666666667,24.7967833383764,32.3436304413605,2.86881360335381,3.74193078698324,28.0830721030724,"1866","0x"
"794","left",912,1002,0.75,-20.6609085646436,27.5478780861914,2.23556075731539,2.98074767642052,27.6774433535344,"1866","0x"
"795","left",1035,1168,1.10833333333333,32.9341443588367,29.7150174666196,3.48900239585606,3.14797208648667,27.5865802963598,"1866","0x"
"796","left",1180,1363,1.525,-34.4081856272838,22.5627446736287,4.11761546528579,2.7000757149415,27.5289218538904,"1866","0x"
"797","left",1394,1489,0.791666666666667,48.8278644130385,61.6773024164697,5.22413596819285,6.5989085914015,27.48465029203,"1866","0x"
"798","left",1518,1586,0.566666666666667,-30.4846681111982,53.7964731374086,3.61882280691638,6.38615789455831,27.9452508763492,"1866","0x"
"799","left",1615,1678,0.525,30.0799988890864,57.2952359792122,3.51614792358544,6.69742461635322,28.467233220078,"1866","0x"
"800","left",1687,2008,2.675,-0.0276666026872121,0.0103426552101727,0.470420746679646,0.175858223057812,28.387504691731,"1866","0x"
"801","left",2020,2140,1,-60.5876594446817,60.5876594446817,7.4899271328492,7.4899271328492,27.3108414935795,"1866","0x"
"802","left",2145,2222,0.641666666666667,65.946469143779,102.773718146149,9.10929448383078,14.1963030916843,23.1914395630378,"1866","0x"
"803","left",2231,2422,1.59166666666667,-64.7228584339207,40.6635759794266,8.54377298915115,5.36781549056617,22.9807943623376,"1866","0x"
"804","left",2447,2513,0.55,38.8244595806628,70.5899265102961,10.9334046916261,19.8789176211383,21.537321572914,"1866","0x"
"805","left",2524,2692,1.4,-31.2457984147436,22.3184274391026,4.98633977055317,3.56167126468083,21.4183438659718,"1866","0x"
"806","left",2721,2781,0.5,23.0280762951586,46.0561525903171,3.17718018300634,6.35436036601267,21.4338329898137,"1866","0x"
"807","left",2813,2903,0.75,-50.3738394048232,67.165119206431,7.8529632644285,10.4706176859047,21.2692106104679,"1866","0x"
"808","left",2909,2965,0.466666666666667,47.3377788488164,101.438097533178,7.51542200582721,16.1044757267726,20.7293777177657,"1866","0x"
"809","left",2987,3075,0.733333333333333,-35.6013093842353,48.5472400694118,5.86118181701848,7.99252065957065,20.6520201889272,"1866","0x"
"810","left",3129,3241,0.933333333333333,34.3831042608468,36.8390402794787,4.90391223011066,5.25419167511856,20.9145036438885,"1866","0x"
"811","left",3248,3375,1.05833333333333,-33.6479313546943,31.7933209650654,5.13705136976322,4.85390680607549,22.9340340992265,"1866","0x"
"812","right",72,212,1.16666666666667,-5.06597528967529,4.34226453400739,0.580925929713987,0.497936511183417,28.0522837381644,"1866","0x"
"813","right",339,380,0.341666666666667,5.81254471678066,17.0123260003336,0.604868267073735,1.77034614753288,28.0593875293969,"1866","0x"
"814","right",435,546,0.925,-10.77590644421,11.6496285883351,1.18196836591369,1.27780363882561,27.9976201381759,"1866","0x"
"815","right",606,621,0.125,1.75968981036605,14.0775184829284,0.24539757297718,1.96318058381744,27.9973927341556,"1866","0x"
"816","right",708,890,1.51666666666667,-16.2123358511048,10.6894522095196,2.05780587480385,1.35679508228825,27.7289256167239,"1866","0x"
"817","right",899,1014,0.958333333333333,30.0612227326392,31.368232416667,4.57280345629998,4.77162099787824,27.7406159431157,"1866","0x"
"818","right",1035,1231,1.63333333333333,-18.0967105118603,11.0796186807308,2.56899380446827,1.57285334967445,27.5865802963598,"1866","0x"
"819","right",1260,1396,1.13333333333333,38.7431617256046,34.1851426990629,4.98324069805517,4.39697708651927,27.6461026116059,"1866","0x"
"820","right",1516,1538,0.183333333333333,5.57750248853787,30.4227408465702,2.13935124607292,11.6691886149432,27.9226134407817,"1866","0x"
"821","right",1554,2010,3.8,-48.5614536819423,12.7793299163006,7.60702453209992,2.00184856107893,28.4855032409626,"1866","0x"
"822","right",2079,2112,0.275,36.7218625071489,133.534045480541,4.97252202882901,18.081898286651,24.4557368011123,"1866","0x"
"823","right",2112,2235,1.025,-33.9078452954238,33.0808246784623,5.72996802661036,5.59021270888816,24.7568740336777,"1866","0x"
"824","right",2350,2478,1.06666666666667,42.3594745887891,39.7120074269898,8.30148856324924,7.78264552804616,22.9476407771162,"1866","0x"
"825","right",2486,2781,2.45833333333333,-35.540338764993,14.4570869552514,6.10094773652758,2.48174145214681,21.4644723351459,"1866","0x"
"826","right",2837,2873,0.3,20.1937340409264,67.3124468030879,3.28980393526653,10.9660131175551,21.2130814047462,"1866","0x"
"827","right",2918,3075,1.30833333333333,-23.4465208754609,17.9209076755115,4.74762410158573,3.62875727509738,20.6367213177997,"1866","0x"
"828","right",3115,3205,0.75,39.9271785012721,53.2362380016961,11.1977050587561,14.9302734116747,20.6494043865185,"1866","0x"
"829","right",3227,3329,0.85,-3.90270684623675,4.59141981910206,5.78651158654563,6.80766069005369,22.7261677554118,"1866","0x"
"830","left",2,15,0.108333333333333,-15.0247771339097,138.690250466859,2.47913711280838,22.8843425797696,13.8557750418033,"1866","1.5x"
"831","left",23,49,0.216666666666667,13.658056172609,63.0371823351182,4.58505507960873,21.1617926751172,13.8113413130744,"1866","1.5x"
"832","left",152,233,0.675,-39.5003123273346,58.5189812256809,6.99101332048317,10.3570567710862,21.0928709100257,"1866","1.5x"
"833","left",416,443,0.225,33.8136558168208,150.282914741426,4.90487625412213,21.7994500183206,21.0370560228794,"1866","1.5x"
"834","left",451,505,0.45,-38.6546579395291,85.8992398656203,5.88185304457417,13.0707845434982,20.9779841704843,"1866","1.5x"
"835","left",512,558,0.383333333333333,40.3832391106029,105.347580288529,7.77160677592963,20.2737568067729,21.0456867231178,"1866","1.5x"
"836","left",580,628,0.4,-49.5058984016707,123.764746004177,7.22872853753033,18.0718213438258,23.4670739759777,"1866","1.5x"
"837","left",634,697,0.525,57.926058119046,110.335348798183,8.17787019178376,15.5768956033976,23.4311178735131,"1866","1.5x"
"838","left",705,763,0.483333333333333,-41.8521978684696,86.5907542106268,5.94932414168176,12.3089465000312,26.290718724816,"1866","1.5x"
"839","left",864,911,0.391666666666667,41.1289028332009,105.009964680513,6.00250356613425,15.3255410199172,26.2287340055543,"1866","1.5x"
"840","left",920,1015,0.791666666666667,-55.2191485657231,69.7505034514397,7.31622299236513,9.24154483246121,25.9859908351301,"1866","1.5x"
"841","left",1082,1108,0.216666666666667,42.9563649612944,198.260145975205,6.98616580671299,32.2438421848292,25.9407736498831,"1866","1.5x"
"842","left",1125,1145,0.166666666666667,21.5966505532064,129.579903319238,1.89616831658412,11.3770098995047,25.5445791137355,"1866","1.5x"
"843","left",1152,1296,1.2,-49.994724638171,41.6622705318092,6.83066967442997,5.69222472869164,25.5187112863147,"1866","1.5x"
"844","left",1352,1376,0.2,40.6592518914657,203.296259457329,4.92228158068579,24.611407903429,25.6363367382964,"1866","1.5x"
"845","left",1409,1440,0.258333333333333,27.9711137809279,108.275279151979,3.31797704187301,12.843782097573,25.3595916508369,"1866","1.5x"
"846","left",1459,1526,0.558333333333333,-46.505390352783,83.2932364527457,10.9793346866981,19.6644800358772,25.0997688601038,"1866","1.5x"
"847","left",1542,1597,0.458333333333333,15.8554102528938,34.59362236995,9.53272409656352,20.7986707561386,24.5041179003027,"1866","1.5x"
"848","left",1606,1738,1.1,-21.8365681798206,19.8514256180187,9.8529653478974,8.95724122536127,24.6135065747497,"1866","1.5x"
"849","left",1754,1797,0.358333333333333,24.1204990635386,67.3130206424334,10.3562974671936,28.9012952572844,23.534806026159,"1866","1.5x"
"850","left",1827,1927,0.833333333333333,-31.887400248916,38.2648802986991,6.97471748159475,8.3696609779137,23.3996946516387,"1866","1.5x"
"851","left",1941,1967,0.216666666666667,3.38538688192264,15.6248625319506,2.5273020508463,11.664471003906,23.2076670049127,"1866","1.5x"
"852","left",1986,1998,0.1,11.1444684297089,111.444684297089,1.89138742682845,18.9138742682845,23.0055990492693,"1866","1.5x"
"853","left",2072,2111,0.325,-34.0179261583908,104.670542025818,4.62753436550932,14.2385672784902,22.0363710362639,"1866","1.5x"
"854","left",2440,2492,0.433333333333333,32.169834877016,74.2380804854216,5.68921646891471,13.1289610821109,22.0977246506761,"1866","1.5x"
"855","left",2520,2658,1.15,-18.3326243143758,15.9414124472833,7.36807643610615,6.40702298791839,22.0703964950579,"1866","1.5x"
"856","left",2700,2778,0.65,22.8605935288192,35.1701438904911,9.47537897077339,14.5775061088821,24.2017152155935,"1866","1.5x"
"857","left",2785,2823,0.316666666666667,-47.4677702241513,149.898221760478,6.8003606558892,21.4748231238606,24.7918176646995,"1866","1.5x"
"858","left",2855,2879,0.2,4.77142944600038,23.8571472300019,5.8952916130622,29.476458065311,22.4821396379819,"1866","1.5x"
"859","left",2902,2935,0.275,-11.0650055341953,40.2363837607102,2.13445542524816,7.76165609181148,22.4627066108018,"1866","1.5x"
"860","left",2961,2988,0.225,24.9859274460805,111.048566427024,5.44808375905115,24.2137055957829,21.9253718794398,"1866","1.5x"
"861","left",2995,3001,0.05,-17.7986959297545,355.97391859509,3.61627105261415,72.3254210522831,21.9850777090603,"1866","1.5x"
"862","left",3011,3052,0.341666666666667,43.0809778614365,126.090666911522,6.82090548469561,19.9636258088652,21.3343943520401,"1866","1.5x"
"863","left",3060,3175,0.958333333333333,-26.699124377262,27.8599558719255,4.86565633927451,5.07720661489515,21.3913685302105,"1866","1.5x"
"864","left",3232,3245,0.108333333333333,-4.71789738451372,43.5498220108959,6.3363300923368,58.4892008523397,18.6665974950108,"1866","1.5x"
"865","left",3259,3304,0.375,25.5511960507848,68.1365228020928,8.53466823468653,22.7591152924974,18.2236614320259,"1866","1.5x"
"866","right",9,30,0.175,-13.3040109117695,76.0229194958256,3.58147502026113,20.4655715443493,14.0689204082929,"1866","1.5x"
"867","right",34,66,0.266666666666667,25.8661257187382,96.9979714452684,6.95168049856735,26.0688018696276,14.8936214729024,"1866","1.5x"
"868","right",212,235,0.191666666666667,-8.84686261617887,46.1575440844115,2.0230606739471,10.5550991684196,21.1026606623734,"1866","1.5x"
"869","right",469,505,0.3,-16.4274635082792,54.7582116942641,3.27753185831728,10.9251061943909,21.0786546454949,"1866","1.5x"
"870","right",511,551,0.333333333333333,32.6704647331232,98.0113941993697,7.78249250802652,23.3474775240796,21.1555138244413,"1866","1.5x"
"871","right",580,640,0.5,-30.3589005850373,60.7178011700746,6.7613131375665,13.522626275133,23.4670739759777,"1866","1.5x"
"872","right",645,675,0.25,33.3017047927132,133.206819170853,4.13647264117195,16.5458905646878,24.260424690793,"1866","1.5x"
"873","right",716,817,0.841666666666667,-30.7617937907427,36.5486658899913,3.71830743518043,4.41779101209556,26.4550681287223,"1866","1.5x"
"874","right",864,911,0.391666666666667,29.8782574785054,76.2849127110777,4.43108260463774,11.3134023948198,26.2287340055543,"1866","1.5x"
"875","right",920,1015,0.791666666666667,-28.9063324309987,36.5132620181036,3.69181061847486,4.66333972859982,25.9859908351301,"1866","1.5x"
"876","right",1095,1145,0.416666666666667,23.6539734545734,56.7695362909761,3.0562861001188,7.33508664028512,25.7790236437432,"1866","1.5x"
"877","right",1152,1199,0.391666666666667,-23.066725531592,58.8937673147029,3.32864540837877,8.49866912777558,25.5187112863147,"1866","1.5x"
"878","right",1352,1376,0.2,29.5117737373336,147.558868686668,3.21683275488511,16.0841637744256,25.6363367382964,"1866","1.5x"
"879","right",1409,1502,0.775,-22.0126331497602,28.4033976125938,3.68046236439222,4.74898369598997,25.3595916508369,"1866","1.5x"
"880","right",1541,1571,0.25,39.2837798169771,157.135119267908,5.19353544251916,20.7741417700766,24.7750708885296,"1866","1.5x"
"881","right",1582,1689,0.891666666666667,-18.6262693396508,20.8892740257767,2.86357711491534,3.21148835317609,24.5102981493172,"1866","1.5x"
"882","right",1754,1797,0.358333333333333,-16.4903896339564,46.0196920017389,2.94679534357726,8.22361491230864,23.534806026159,"1866","1.5x"
"883","right",1827,1908,0.675,40.0738845086373,59.3687177905738,5.18740567640746,7.68504544652956,23.3996946516387,"1866","1.5x"
"884","right",1920,2012,0.766666666666667,-29.2685317031366,38.1763456997434,3.51139674912939,4.58008271625573,23.2655629776189,"1866","1.5x"
"885","right",2020,2024,0.0333333333333333,6.65164594507167,199.54937835215,1.00103791103567,30.0311373310702,22.3408097942845,"1866","1.5x"
"886","right",2061,2075,0.116666666666667,-9.25156067404869,79.2990914918459,1.95452863182271,16.7531025584804,22.0016496072643,"1866","1.5x"
"887","right",2095,2187,0.766666666666667,15.1602614117966,19.7742540153869,1.99225479959196,2.59859321685908,22.2155821033353,"1866","1.5x"
"888","right",2443,2494,0.425,-16.3078309801356,38.3713670120838,2.63126870292343,6.19122047746689,22.0742629526563,"1866","1.5x"
"889","right",2520,2570,0.416666666666667,16.6985873352774,40.0766096046657,2.34989808128096,5.63975539507431,22.0703964950579,"1866","1.5x"
"890","right",2700,2724,0.2,31.4644208361642,157.322104180821,4.75774879629707,23.7887439814854,24.2017152155935,"1866","1.5x"
"891","right",2791,2799,0.0666666666666667,-3.84058432325862,57.6087648488793,0.477097796537689,7.15646694806533,25.4265188866953,"1866","1.5x"
"892","right",2813,2857,0.366666666666667,-3.34037524679551,9.11011430944229,11.1204032045136,30.3283723759463,25.3041846588443,"1866","1.5x"
"893","right",2882,2904,0.183333333333333,-3.16942149003269,17.2877535819965,1.14751567955787,6.25917643395201,22.4825246213647,"1866","1.5x"
"894","right",2935,2961,0.216666666666667,-19.104647510052,88.1752962002398,2.38477196394291,11.0066398335827,22.5399315021386,"1866","1.5x"
"895","right",2999,3011,0.1,-4.97948684009916,49.7948684009916,0.107550908917196,1.07550908917196,21.5200139461632,"1866","1.5x"
"896","right",3037,3047,0.0833333333333333,-2.15826822181482,25.8992186617778,0.356398344073366,4.27678012888039,21.3647350958092,"1866","1.5x"
"897","right",3200,3259,0.491666666666667,11.0647956146904,22.5046690468279,1.22133557235465,2.48407235055183,19.3407143030889,"1866","1.5x"
"898","left",9,120,0.925,-33.0958798285806,35.7793295444114,7.20725194539391,7.79162372475017,44.0427617481161,"1866","1x"
"899","left",161,211,0.416666666666667,15.7941027112448,37.9058465069875,6.06519372119275,14.5564649308626,43.2662632410185,"1866","1x"
"900","left",218,323,0.875,-41.2764662493552,47.1731042849774,4.5814647761192,5.23595974413623,43.1913628192255,"1866","1x"
"901","left",359,478,0.991666666666667,46.2560882761909,46.6447949003606,4.92924068882465,4.97066287948704,43.2233695517885,"1866","1x"
"902","left",478,598,1,-29.2755018703782,29.2755018703782,6.14067234877122,6.14067234877122,43.1922476805104,"1866","1x"
"903","left",605,769,1.36666666666667,31.559571950964,23.0923697202176,6.75650672125266,4.94378540579463,43.2995052871586,"1866","1x"
"904","left",781,958,1.475,-44.6814110088566,30.2924820399028,4.19631064219474,2.84495636758965,43.12558607611,"1866","1x"
"905","left",983,1047,0.533333333333333,37.9208929452081,71.1016742722651,3.24288425411516,6.08040797646592,42.8547646787911,"1866","1x"
"906","left",1056,1151,0.791666666666667,-19.5398771971877,24.681950143816,5.92805794642149,7.48807319547978,43.0305575493458,"1866","1x"
"907","left",1169,1204,0.291666666666667,-10.2106045778815,35.007787124165,2.54107344986903,8.71225182812238,43.5300673863615,"1866","1x"
"908","left",1234,1255,0.175,24.2871141488956,138.78350942226,2.17878823429328,12.4502184816759,42.8508084234073,"1866","1x"
"909","left",1255,1278,0.191666666666667,-22.7575351738821,118.734966124602,1.46226702528583,7.62921926236086,42.8492484168793,"1866","1x"
"910","left",1294,1347,0.441666666666667,43.1826817987572,97.7721097330351,3.5200006564578,7.96981280707427,41.8360466476349,"1866","1x"
"911","left",1357,1481,1.03333333333333,-36.5698844813714,35.3902107884239,5.60287039575055,5.42213264104892,41.8326440641203,"1866","1x"
"912","left",1501,1538,0.308333333333333,10.2677333118641,33.3007566871268,2.8766496345558,9.32967449045124,42.5296095704457,"1866","1x"
"913","left",1571,1651,0.666666666666667,2.2716316314972,3.4074474472458,2.5429266482921,3.81438997243815,42.159961677078,"1866","1x"
"914","left",1680,1746,0.55,23.2582336901791,42.2876976185074,4.31889360272891,7.85253382314348,42.2224898196127,"1866","1x"
"915","left",1746,1799,0.441666666666667,-28.6773167857984,64.929773854638,3.84884816319484,8.71437319968644,42.2065014133605,"1866","1x"
"916","left",1809,1860,0.425,51.5429053911892,121.277424449857,4.08370652369533,9.6087212322243,42.8203077335036,"1866","1x"
"917","left",1876,1906,0.25,-22.1694041898717,88.677616759487,2.14566599188229,8.58266396752916,42.6957859371082,"1866","1x"
"918","left",1946,1970,0.2,22.2383594711317,111.191797355659,1.66056970835581,8.30284854177907,41.9698944224133,"1866","1x"
"919","left",1994,2039,0.375,-12.8612269159957,34.2966051093218,6.49889959816546,17.3303989284412,42.1417807157859,"1866","1x"
"920","left",2094,2117,0.191666666666667,25.5527281714571,133.318581764124,4.73888522165122,24.7246185477455,39.1901297685006,"1866","1x"
"921","left",2144,2176,0.266666666666667,26.5563340409421,99.586252653533,2.40970477604857,9.03639291018213,39.1040362559331,"1866","1x"
"922","left",2186,2363,1.475,-43.6836015708805,29.6160010650037,4.14595806078566,2.81081902426146,39.0767585555283,"1866","1x"
"923","left",2389,2470,0.675,34.9411094507786,51.7646065937461,3.08722059130465,4.57366013526615,39.2134925270588,"1866","1x"
"924","right",9,163,1.28333333333333,-16.2883517657029,12.6922221550932,6.25465025499793,4.87375344545293,44.0427617481161,"1866","1x"
"925","right",171,232,0.508333333333333,23.265414349947,45.7680282294039,5.74279672312068,11.2973050290899,43.1886496449567,"1866","1x"
"926","right",257,459,1.68333333333333,-17.0713640800149,10.1414044039692,5.4216759525025,3.22079759554604,43.1247658687007,"1866","1x"
"927","right",463,582,0.991666666666667,16.5444739296,16.6835031222857,5.01648716265174,5.05864251695974,43.2631848009476,"1866","1x"
"928","right",592,676,0.7,-20.6066804625255,29.438114946465,4.60790300503997,6.58271857862853,43.3336430165249,"1866","1x"
"929","right",688,821,1.10833333333333,18.29161552767,16.5037132580481,4.48770400167387,4.04905624211176,43.1523601868905,"1866","1x"
"930","right",821,1058,1.975,-17.5414548756987,8.88174930415124,4.44523043770866,2.25074958871325,43.0247167673564,"1866","1x"
"931","right",1068,1100,0.266666666666667,-18.5170046091035,69.4387672841383,1.6640642723739,6.24024102140213,42.9627954870258,"1866","1x"
"932","right",1231,1261,0.25,21.6068145680016,86.4272582720062,3.35292221895283,13.4116888758113,42.7706511882405,"1866","1x"
"933","right",1367,1522,1.29166666666667,19.4565631543284,15.0631456678672,6.71417145349347,5.19806822205946,41.7679835144648,"1866","1x"
"934","right",1532,1744,1.76666666666667,-14.0461329394384,7.95064128647455,7.18486067867662,4.06690227094903,42.5920690380863,"1866","1x"
"935","right",1942,2005,0.525,-42.6748303143535,81.285391074959,5.16473629653078,9.83759294577292,42.10604648203,"1866","1x"
"936","right",2131,2186,0.458333333333333,13.8667633716575,30.2547564472528,6.57684722916533,14.3494848636334,39.0934842041185,"1866","1x"
"937","right",2186,2453,2.225,-13.0841634802771,5.88052291248408,6.24010624202795,2.80454213124852,39.0767585555283,"1866","1x"
"938","left",18,28,0.416666666666667,-9.10667983723211,21.8560316093571,1.02277651164571,2.4546636279497,33.1298834480438,"1866","white"
"939","left",29,40,0.458333333333333,17.4484171657181,38.0692738161123,1.5711260320029,3.42791134255178,33.2579479371086,"1866","white"
"940","left",40,77,1.54166666666667,-17.4781383491979,11.3371708211014,1.98690111747424,1.28880072484815,33.4155646609734,"1866","white"
"941","left",92,107,0.625,22.1402525881337,35.4244041410139,3.04305137859967,4.86888220575948,34.1320276959527,"1866","white"
"942","left",131,145,0.583333333333333,19.3654522967614,33.1979182230195,2.71769657647529,4.65890841681478,34.7802810462749,"1866","white"
"943","left",146,157,0.458333333333333,-12.9302289102707,28.2114085314997,0.73462541748355,1.60281909269138,35.0509532055748,"1866","white"
"944","left",170,180,0.416666666666667,17.5288640273036,42.0692736655286,2.23595386996675,5.3662892879202,35.6680089966463,"1866","white"
"945","left",182,202,0.833333333333333,-9.24401205548664,11.092814466584,2.2413580157444,2.68962961889327,35.9188235057382,"1866","white"
"946","left",218,225,0.291666666666667,6.17531537419237,21.1725098543738,0.429344463731077,1.47203816136369,35.7179555088445,"1866","white"
"947","left",225,262,1.54166666666667,-30.3714040084577,19.7003701676482,2.55084624486758,1.65460296964384,35.6285792184944,"1866","white"
"948","left",295,304,0.375,10.6855769399284,28.4948718398091,1.28585060460955,3.42893494562547,35.6709273510479,"1866","white"
"949","left",304,306,0.0833333333333333,-0.183654517047771,2.20385420457325,0.305264985191341,3.66317982229609,35.7630374405928,"1866","white"
"950","left",313,322,0.375,44.1857823253102,117.828752867494,4.4848224381592,11.9595265017579,35.1682344477173,"1866","white"
"951","left",322,354,1.33333333333333,-37.844223714069,28.3831677855518,3.83064227188431,2.87298170391323,35.2109273229982,"1866","white"
"952","left",354,360,0.25,12.0713349987043,48.2853399948171,1.38973267306116,5.55893069224463,36.1113720531471,"1866","white"
"953","left",404,415,0.458333333333333,-27.7120544545426,60.4626642644567,6.51309999057132,14.2103999794283,34.6793266888208,"1866","white"
"954","left",428,442,0.583333333333333,-7.40575022867217,12.6955718205809,4.25426657707527,7.29302841784332,33.9987455740318,"1866","white"
"955","right",12,58,1.91666666666667,37.2341963035643,19.4265372018597,4.20830902745052,2.19563949258288,32.8720974517843,"1866","white"
"956","right",61,101,1.66666666666667,-38.5025654919066,23.101539295144,4.10528442685638,2.46317065611383,34.4525592206781,"1866","white"
"957","right",101,123,0.916666666666667,38.6212580006982,42.1322814553072,4.46878591175058,4.87503917645518,34.2092947415808,"1866","white"
"958","right",123,143,0.833333333333333,-16.9133732147961,20.2960478577553,1.42403486941783,1.70884184330139,34.6731896814412,"1866","white"
"959","right",143,159,0.666666666666667,9.49229711667883,14.2384456750182,0.5822297250043,0.87334458750645,34.994684995485,"1866","white"
"960","right",162,168,0.25,-24.3507737340037,97.4030949360148,2.69019678213071,10.7607871285228,35.6151575244548,"1866","white"
"961","right",168,180,0.5,20.7435056010028,41.4870112020056,2.14217888558556,4.28435777117112,35.5472392384874,"1866","white"
"962","right",180,240,2.5,-49.214082415989,19.6856329663956,5.47380977858596,2.18952391143438,35.6957409253201,"1866","white"
"963","right",247,268,0.875,46.301419093337,52.9159075352422,6.39540014208491,7.30902873381132,35.7923835259271,"1866","white"
"964","right",274,296,0.916666666666667,-44.7476923288022,48.8156643586933,4.47683302326095,4.8838178435574,35.7768700675367,"1866","white"
"965","right",299,318,0.791666666666667,51.1878892506618,64.6583864218886,4.89123546904013,6.17840269773491,35.7113436056892,"1866","white"
"966","right",318,348,1.25,-58.3023240701108,46.6418592560887,5.44485946159112,4.35588756927289,35.1349429586814,"1866","white"
"967","right",379,388,0.375,31.9209191228696,85.1224509943188,3.7078613119567,9.88763016521786,34.9877852092406,"1866","white"
"968","right",388,408,0.833333333333333,-33.9063704210024,40.6876445052029,5.98188015446759,7.17825618536111,34.9538388974626,"1866","white"
"969","right",430,440,0.416666666666667,38.2509972018942,91.8023932845461,5.67855372397433,13.6285289375384,34.0053293632548,"1866","white"
"970","right",440,455,0.625,-40.8375925263811,65.3401480422098,5.89816588165683,9.43706541065092,33.9705888982482,"1866","white"
"971","right",477,493,0.666666666666667,59.1759433324332,88.7639149986498,6.78722894010227,10.1808434101534,33.3739019347408,"1866","white"
"972","left",72,110,0.316666666666667,52.8182746950823,166.794551668681,4.70008640553712,14.8423781227488,44.9076926558633,"1867","0x"
